瘤痢,瘤痢疙,老矫,钦拌 老荤樊(MJ/m2)
184,力林,2020-03-05,18.57
184,力林,2020-03-06,18.62
184,力林,2020-03-07,2.1
184,力林,2020-03-08,20.69
184,力林,2020-03-09,2.55
184,力林,2020-03-10,1.38
184,力林,2020-03-11,21.98
184,力林,2020-03-12,21.34
184,力林,2020-03-13,13.45
184,力林,2020-03-14,18.2
184,力林,2020-03-15,21.49
184,力林,2020-03-16,20.51
184,力林,2020-03-17,21.54
184,力林,2020-03-18,19.36
184,力林,2020-03-19,16.67
184,力林,2020-03-20,22.86
184,力林,2020-03-21,19.83
184,力林,2020-03-22,10.22
184,力林,2020-03-23,22.76
184,力林,2020-03-24,23.21
184,力林,2020-03-25,21.87
184,力林,2020-03-26,3.09
184,力林,2020-03-27,2.68
184,力林,2020-03-28,4.19
184,力林,2020-03-29,14.73
184,力林,2020-03-30,15.65
184,力林,2020-03-31,23.3
184,力林,2020-04-01,19.03
184,力林,2020-04-02,21.91
184,力林,2020-04-03,21.36
184,力林,2020-04-04,23.8
184,力林,2020-04-05,25.57
184,力林,2020-04-06,22.81
184,力林,2020-04-07,23.91
184,力林,2020-04-08,21.65
184,力林,2020-04-09,23.12
184,力林,2020-04-10,22.15
184,力林,2020-04-11,6.86
184,力林,2020-04-12,2.18
184,力林,2020-04-13,25.58
184,力林,2020-04-14,24.21
184,力林,2020-04-15,17.52
184,力林,2020-04-16,24.49
184,力林,2020-04-17,5.65
184,力林,2020-04-18,22.06
184,力林,2020-04-19,2.55
184,力林,2020-04-20,19.2
184,力林,2020-04-21,22.96
184,力林,2020-04-22,26.79
184,力林,2020-04-23,21.99
184,力林,2020-04-24,27.46
184,力林,2020-04-25,26.24
184,力林,2020-04-26,25.33
184,力林,2020-04-27,25.57
184,力林,2020-04-28,26.86
184,力林,2020-04-29,26.97
184,力林,2020-04-30,25.83
184,力林,2020-05-01,24.01
184,力林,2020-05-02,7.08
184,力林,2020-05-03,10.92
184,力林,2020-05-04,18.43
184,力林,2020-05-05,18.85
184,力林,2020-05-06,25.92
184,力林,2020-05-07,27.87
184,力林,2020-05-08,23.83
184,力林,2020-05-09,13.69
184,力林,2020-05-10,6.71
184,力林,2020-05-11,28.01
184,力林,2020-05-12,27.61
184,力林,2020-05-13,29.3
184,力林,2020-05-14,22.32
184,力林,2020-05-15,11.26
184,力林,2020-05-16,8.35
184,力林,2020-05-17,20.25
184,力林,2020-05-18,16.26
184,力林,2020-05-19,27.3
184,力林,2020-05-20,28.86
184,力林,2020-05-21,27.53
184,力林,2020-05-22,26.41
184,力林,2020-05-23,24.83
184,力林,2020-05-24,25.13
184,力林,2020-05-25,11.34
184,力林,2020-05-26,11.88
184,力林,2020-05-27,23.46
184,力林,2020-05-28,21.4
184,力林,2020-05-29,21.98
184,力林,2020-05-30,7.77
184,力林,2020-05-31,16.42
184,力林,2020-06-01,13.53
184,力林,2020-06-02,28.38
184,力林,2020-06-03,5.58
184,力林,2020-06-04,20.49
184,力林,2020-06-05,17.24
184,力林,2020-06-06,21.63
184,力林,2020-06-07,26.83
184,力林,2020-06-08,28.91
184,力林,2020-06-09,28.4
184,力林,2020-06-10,14.34
184,力林,2020-06-11,20.12
184,力林,2020-06-12,9.46
184,力林,2020-06-13,7.18
184,力林,2020-06-14,5.74
184,力林,2020-06-15,19.77
184,力林,2020-06-16,25.88
184,力林,2020-06-17,6.49
184,力林,2020-06-18,3.72
184,力林,2020-06-19,13.7
184,力林,2020-06-20,25.41
184,力林,2020-06-21,24.82
184,力林,2020-06-22,28.6
184,力林,2020-06-23,24.46
184,力林,2020-06-24,3.81
184,力林,2020-06-25,4.71
184,力林,2020-06-26,29.06
184,力林,2020-06-27,15.58
184,力林,2020-06-28,20.95
184,力林,2020-06-29,4.05
184,力林,2020-06-30,15.77
184,力林,2020-07-01,28.25
184,力林,2020-07-02,16.53
184,力林,2020-07-03,4.31
184,力林,2020-07-04,7.13
184,力林,2020-07-05,12.58
184,力林,2020-07-06,6.47
184,力林,2020-07-07,9.14
184,力林,2020-07-08,22.85
184,力林,2020-07-09,15.28
184,力林,2020-07-10,23.16
184,力林,2020-07-11,11.51
184,力林,2020-07-12,7.76
184,力林,2020-07-13,12.7
184,力林,2020-07-14,11.82
184,力林,2020-07-15,14.87
184,力林,2020-07-16,22.85
184,力林,2020-07-17,28.14
184,力林,2020-07-18,7.87
184,力林,2020-07-19,15.39
184,力林,2020-07-20,13.71
184,力林,2020-07-21,12.5
184,力林,2020-07-22,15
184,力林,2020-07-23,6.89
184,力林,2020-07-24,12.22
184,力林,2020-07-25,17.2
184,力林,2020-07-26,24.68
184,力林,2020-07-27,3.9
184,力林,2020-07-28,20.31
184,力林,2020-07-29,19.54
184,力林,2020-07-30,20.44
184,力林,2020-07-31,21.66
184,力林,2020-08-01,21.56
184,力林,2020-08-02,24.19
184,力林,2020-08-03,23.52
184,力林,2020-08-04,24.79
184,力林,2020-08-05,11.66
184,力林,2020-08-06,10.42
184,力林,2020-08-07,10.92
184,力林,2020-08-08,14.02
184,力林,2020-08-09,23.77
184,力林,2020-08-10,7.87
184,力林,2020-08-11,16.2
184,力林,2020-08-12,22.77
184,力林,2020-08-13,25.77
184,力林,2020-08-14,24.38
184,力林,2020-08-15,25.54
184,力林,2020-08-16,24.59
184,力林,2020-08-17,24.6
184,力林,2020-08-18,23.33
184,力林,2020-08-19,25.24
184,力林,2020-08-20,24.25
184,力林,2020-08-21,22.81
184,力林,2020-08-22,12.83
184,力林,2020-08-23,22.22
184,力林,2020-08-24,23.41
184,力林,2020-08-25,16.87
184,力林,2020-08-26,3.08
184,力林,2020-08-27,18.99
184,力林,2020-08-28,21.07
184,力林,2020-08-29,18.62
184,力林,2020-08-30,22.55
184,力林,2020-08-31,17.91
184,力林,2020-09-01,4.91
184,力林,2020-09-02,1.39
184,力林,2020-09-03,21.79
184,力林,2020-09-04,22.21
184,力林,2020-09-05,5.29
184,力林,2020-09-06,1.36
184,力林,2020-09-07,8.55
184,力林,2020-09-08,21.46
184,力林,2020-09-09,17.9
184,力林,2020-09-10,18.33
184,力林,2020-09-11,4.85
184,力林,2020-09-12,10.78
184,力林,2020-09-13,11.67
184,力林,2020-09-14,14.38
184,力林,2020-09-15,11.29
184,力林,2020-09-16,12.13
184,力林,2020-09-17,2.73
184,力林,2020-09-18,5.82
184,力林,2020-09-19,15.08
184,力林,2020-09-20,21.5
184,力林,2020-09-21,16.81
184,力林,2020-09-22,7.53
184,力林,2020-09-23,3.32
184,力林,2020-09-24,4.55
184,力林,2020-09-25,20.85
184,力林,2020-09-26,18.44
184,力林,2020-09-27,17.03
184,力林,2020-09-28,17.45
184,力林,2020-09-29,18.7
184,力林,2020-09-30,18.43
184,力林,2020-10-01,15.38
184,力林,2020-10-02,18.62
184,力林,2020-10-03,13.98
184,力林,2020-10-04,6.23
184,力林,2020-10-05,18.29
184,力林,2020-10-06,19.6
184,力林,2020-10-07,16.77
184,力林,2020-10-08,12.15
184,力林,2020-10-09,5.45
184,力林,2020-10-10,9.96
184,力林,2020-10-11,14.39
184,力林,2020-10-12,16.79
184,力林,2020-10-13,17.2
184,力林,2020-10-14,18.01
184,力林,2020-10-15,16.1
184,力林,2020-10-16,3.88
184,力林,2020-10-17,17.76
184,力林,2020-10-18,12.47
184,力林,2020-10-19,12.33
184,力林,2020-10-20,14.27
184,力林,2020-10-21,3.69
184,力林,2020-10-22,6.24
184,力林,2020-10-23,11.11
184,力林,2020-10-24,12.83
184,力林,2020-10-25,8.85
184,力林,2020-10-26,15.52
184,力林,2020-10-27,15.34
184,力林,2020-10-28,6.14
184,力林,2020-10-29,15.04
184,力林,2020-10-30,15.19
184,力林,2020-10-31,15.39
184,力林,2020-11-01,14.1
184,力林,2020-11-02,6.07
184,力林,2020-11-03,11.31
184,力林,2020-11-04,15.45
184,力林,2020-11-05,13.31
184,力林,2020-11-06,5.12
184,力林,2020-11-07,7.83
184,力林,2020-11-08,14.39
184,力林,2020-11-09,14.78
184,力林,2020-11-10,12.58
184,力林,2020-11-11,14.17
184,力林,2020-11-12,13.16
184,力林,2020-11-13,14.12
184,力林,2020-11-14,10.51
184,力林,2020-11-15,10.57
184,力林,2020-11-16,6.6
184,力林,2020-11-17,11.79
184,力林,2020-11-18,5.55
184,力林,2020-11-19,4.46
184,力林,2020-11-20,3.48
184,力林,2020-11-21,8.79
184,力林,2020-11-22,.88
184,力林,2020-11-23,3.23
184,力林,2020-11-24,13
184,力林,2020-11-25,12.59
184,力林,2020-11-26,7.16
184,力林,2020-11-27,3.15
184,力林,2020-11-28,2.88
184,力林,2020-11-29,3.18
184,力林,2020-11-30,4.71
184,力林,2020-12-01,12.61
184,力林,2020-12-02,6.95
184,力林,2020-12-03,5.8
184,力林,2020-12-04,8.1
184,力林,2020-12-05,9.51
184,力林,2020-12-06,11.44
184,力林,2020-12-07,7.76
184,力林,2020-12-08,7.47
184,力林,2020-12-09,11.61
184,力林,2020-12-10,4.76
184,力林,2020-12-11,1.91
184,力林,2020-12-12,8.18
184,力林,2020-12-13,6.76
184,力林,2020-12-14,3.13
184,力林,2020-12-15,3.78
184,力林,2020-12-16,2.35
184,力林,2020-12-17,4.06
184,力林,2020-12-18,5.38
184,力林,2020-12-19,9.82
184,力林,2020-12-20,4.33
184,力林,2020-12-21,3.54
184,力林,2020-12-22,7.85
184,力林,2020-12-23,8.97
184,力林,2020-12-24,7.69
184,力林,2020-12-25,6.14
184,力林,2020-12-26,11.93
184,力林,2020-12-27,1.09
184,力林,2020-12-28,11.44
184,力林,2020-12-29,3.91
184,力林,2020-12-30,4.37
184,力林,2020-12-31,3
184,力林,2021-01-01,2.55
184,力林,2021-01-02,5.45
184,力林,2021-01-03,7.85
184,力林,2021-01-04,8.38
184,力林,2021-01-05,2.77
184,力林,2021-01-06,5.71
184,力林,2021-01-07,3.14
184,力林,2021-01-08,3.41
184,力林,2021-01-09,3.75
184,力林,2021-01-10,2.63
184,力林,2021-01-11,1.24
184,力林,2021-01-12,3.74
184,力林,2021-01-13,12.05
184,力林,2021-01-14,11.67
184,力林,2021-01-15,12.33
184,力林,2021-01-16,5.63
184,力林,2021-01-17,3.56
184,力林,2021-01-18,7.57
184,力林,2021-01-19,13.79
184,力林,2021-01-20,12.79
184,力林,2021-01-21,9.89
184,力林,2021-01-22,1.68
184,力林,2021-01-23,.76
184,力林,2021-01-24,11.27
184,力林,2021-01-25,8.71
184,力林,2021-01-26,1.41
184,力林,2021-01-27,14.36
184,力林,2021-01-28,6.49
184,力林,2021-01-29,8.81
184,力林,2021-01-30,12.94
184,力林,2021-01-31,10.1
184,力林,2021-02-01,2.03
184,力林,2021-02-02,11.84
184,力林,2021-02-03,14.72
184,力林,2021-02-04,15.1
184,力林,2021-02-05,4.26
184,力林,2021-02-06,15.52
184,力林,2021-02-07,12.89
184,力林,2021-02-08,11.53
184,力林,2021-02-09,14.77
184,力林,2021-02-10,14.01
184,力林,2021-02-11,6.8
184,力林,2021-02-12,9.17
184,力林,2021-02-13,12.72
184,力林,2021-02-14,5.44
184,力林,2021-02-15,3.33
184,力林,2021-02-16,14.7
184,力林,2021-02-17,6.94
184,力林,2021-02-18,4.06
184,力林,2021-02-19,18.28
184,力林,2021-02-20,16.43
184,力林,2021-02-21,18.23
184,力林,2021-02-22,16.44
184,力林,2021-02-23,17.18
184,力林,2021-02-24,16.95
184,力林,2021-02-25,7.03
184,力林,2021-02-26,3.21
184,力林,2021-02-27,7.22
184,力林,2021-02-28,10.34
184,力林,2021-03-01,2.33
184,力林,2021-03-02,14.26
184,力林,2021-03-03,17.64
184,力林,2021-03-04,2.58
184,力林,2021-03-05,16.24
184,力林,2021-03-06,7.39
184,力林,2021-03-07,7.71
184,力林,2021-03-08,16.14
184,力林,2021-03-09,11.76
184,力林,2021-03-10,19.45
184,力林,2021-03-11,12.58
184,力林,2021-03-12,2
184,力林,2021-03-13,18.33
184,力林,2021-03-14,20.32
184,力林,2021-03-15,16.49
184,力林,2021-03-16,13.61
184,力林,2021-03-17,21.33
184,力林,2021-03-18,18.94
184,力林,2021-03-19,7.46
184,力林,2021-03-20,2.41
184,力林,2021-03-21,15.88
184,力林,2021-03-22,23.09
184,力林,2021-03-23,22.39
184,力林,2021-03-24,19.23
184,力林,2021-03-25,23.36
184,力林,2021-03-26,23.25
184,力林,2021-03-27,3.98
184,力林,2021-03-28,18.95
184,力林,2021-03-29,18.2
184,力林,2021-03-30,22.27
184,力林,2021-03-31,13.98
184,力林,2021-04-01,4.75
184,力林,2021-04-02,12.09
184,力林,2021-04-03,6.78
184,力林,2021-04-04,1.76
184,力林,2021-04-05,23.37
184,力林,2021-04-06,24.86
184,力林,2021-04-07,23.13
184,力林,2021-04-08,23.05
184,力林,2021-04-09,24.43
184,力林,2021-04-10,22.5
184,力林,2021-04-11,24.87
184,力林,2021-04-12,3.26
184,力林,2021-04-13,7.32
184,力林,2021-04-14,23.99
184,力林,2021-04-15,22.57
184,力林,2021-04-16,21.17
184,力林,2021-04-17,22.77
184,力林,2021-04-18,26.43
184,力林,2021-04-19,27.33
184,力林,2021-04-20,26.88
184,力林,2021-04-21,20.16
184,力林,2021-04-22,17.45
184,力林,2021-04-23,20.41
184,力林,2021-04-24,19.62
184,力林,2021-04-25,25.82
184,力林,2021-04-26,25.92
184,力林,2021-04-27,13.47
184,力林,2021-04-28,21.19
184,力林,2021-04-29,25.17
184,力林,2021-04-30,26.79
184,力林,2021-05-01,19.04
184,力林,2021-05-02,26.22
184,力林,2021-05-03,24.82
184,力林,2021-05-04,4.21
184,力林,2021-05-05,27.24
184,力林,2021-05-06,26.87
184,力林,2021-05-07,21.62
184,力林,2021-05-08,21.32
184,力林,2021-05-09,25.63
184,力林,2021-05-10,26.43
184,力林,2021-05-11,4.32
184,力林,2021-05-12,13.54
184,力林,2021-05-13,27.46
184,力林,2021-05-14,14.71
184,力林,2021-05-15,23.4
184,力林,2021-05-16,7.59
184,力林,2021-05-17,8.89
184,力林,2021-05-18,24.1
184,力林,2021-05-19,24.12
184,力林,2021-05-20,7.28
184,力林,2021-05-21,24.79
184,力林,2021-05-22,27.49
184,力林,2021-05-23,26.25
184,力林,2021-05-24,26.13
184,力林,2021-05-25,25.84
184,力林,2021-05-26,6.84
184,力林,2021-05-27,22.8
184,力林,2021-05-28,22.02
184,力林,2021-05-29,29.22
184,力林,2021-05-30,28.07
184,力林,2021-05-31,27.27
184,力林,2021-06-01,25.9
184,力林,2021-06-02,11.72
184,力林,2021-06-03,17.5
184,力林,2021-06-04,24.39
184,力林,2021-06-05,23.41
184,力林,2021-06-06,27.39
184,力林,2021-06-07,27.51
184,力林,2021-06-08,26.87
184,力林,2021-06-09,26.51
184,力林,2021-06-10,8.51
184,力林,2021-06-11,6.66
184,力林,2021-06-12,24.2
184,力林,2021-06-13,20.99
184,力林,2021-06-14,18.76
184,力林,2021-06-15,4.54
184,力林,2021-06-16,5.54
184,力林,2021-06-17,6.01
184,力林,2021-06-18,11.33
184,力林,2021-06-19,27.72
184,力林,2021-06-20,27.81
184,力林,2021-06-21,27.6
184,力林,2021-06-22,28.5
184,力林,2021-06-23,26.28
184,力林,2021-06-24,22.39
184,力林,2021-06-25,17.54
184,力林,2021-06-26,15.95
184,力林,2021-06-27,22.7
184,力林,2021-06-28,25.79
184,力林,2021-06-29,25.05
184,力林,2021-06-30,19.91
184,力林,2021-07-01,26.14
184,力林,2021-07-02,9.77
184,力林,2021-07-03,6.33
184,力林,2021-07-04,4.23
184,力林,2021-07-05,14.93
184,力林,2021-07-06,16.69
184,力林,2021-07-07,10.66
184,力林,2021-07-08,11.26
184,力林,2021-07-09,20.73
184,力林,2021-07-10,18.45
184,力林,2021-07-11,21.89
184,力林,2021-07-12,22.85
184,力林,2021-07-13,22.71
184,力林,2021-07-14,16.86
184,力林,2021-07-15,26.23
184,力林,2021-07-16,24.19
184,力林,2021-07-17,21.23
184,力林,2021-07-18,18.57
184,力林,2021-07-19,26.59
184,力林,2021-07-20,22.02
184,力林,2021-07-21,22.87
184,力林,2021-07-22,16.7
184,力林,2021-07-23,9.54
184,力林,2021-07-24,15.71
184,力林,2021-07-25,6.61
184,力林,2021-07-26,11.52
184,力林,2021-07-27,26.71
184,力林,2021-07-28,27.14
184,力林,2021-07-29,25.5
184,力林,2021-07-30,17.2
184,力林,2021-07-31,9.22
184,力林,2021-08-01,18.54
184,力林,2021-08-02,14.9
184,力林,2021-08-03,22.89
184,力林,2021-08-04,24.86
184,力林,2021-08-05,22.83
184,力林,2021-08-06,26.18
184,力林,2021-08-07,25.69
184,力林,2021-08-08,9.06
184,力林,2021-08-09,21.97
184,力林,2021-08-10,18.65
184,力林,2021-08-11,8.29
184,力林,2021-08-12,6.61
184,力林,2021-08-13,7.46
184,力林,2021-08-14,3.09
184,力林,2021-08-15,6.75
184,力林,2021-08-16,7.18
184,力林,2021-08-17,18.43
184,力林,2021-08-18,23.39
184,力林,2021-08-19,16.41
184,力林,2021-08-20,23.27
184,力林,2021-08-21,4.71
184,力林,2021-08-22,5.24
184,力林,2021-08-23,11.25
184,力林,2021-08-24,10.21
184,力林,2021-08-25,11.15
184,力林,2021-08-26,20.57
184,力林,2021-08-27,24.85
184,力林,2021-08-28,24.42
184,力林,2021-08-29,23.79
184,力林,2021-08-30,16.12
184,力林,2021-08-31,21.77
184,力林,2021-09-01,17.16
184,力林,2021-09-02,6.75
184,力林,2021-09-03,4.9
184,力林,2021-09-04,15.85
184,力林,2021-09-05,2.91
184,力林,2021-09-06,9.04
184,力林,2021-09-07,13.45
184,力林,2021-09-08,20.08
184,力林,2021-09-09,23.18
184,力林,2021-09-10,5.29
184,力林,2021-09-11,17.62
184,力林,2021-09-12,13.71
184,力林,2021-09-13,1.81
184,力林,2021-09-14,1.82
184,力林,2021-09-15,1.44
184,力林,2021-09-16,.13
184,力林,2021-09-17,2.84
184,力林,2021-09-18,17.98
184,力林,2021-09-19,20.65
184,力林,2021-09-20,19.93
184,力林,2021-09-21,14.96
184,力林,2021-09-22,21.26
184,力林,2021-09-23,19.85
184,力林,2021-09-24,16.35
184,力林,2021-09-25,10.81
184,力林,2021-09-26,15.92
184,力林,2021-09-27,15.71
184,力林,2021-09-28,14.68
184,力林,2021-09-29,16.17
184,力林,2021-09-30,6.24
184,力林,2021-10-01,18.57
184,力林,2021-10-02,18.67
184,力林,2021-10-03,19.99
184,力林,2021-10-04,17.79
184,力林,2021-10-05,18.33
184,力林,2021-10-06,16.74
184,力林,2021-10-07,18.61
184,力林,2021-10-08,15.08
184,力林,2021-10-09,4.44
184,力林,2021-10-10,12.52
184,力林,2021-10-11,5.4
184,力林,2021-10-12,1.7
184,力林,2021-10-13,2.81
184,力林,2021-10-14,14.01
184,力林,2021-10-15,15.73
184,力林,2021-10-16,1.94
184,力林,2021-10-17,18.15
184,力林,2021-10-18,16.57
184,力林,2021-10-19,11.4
184,力林,2021-10-20,5.6
184,力林,2021-10-21,12
184,力林,2021-10-22,12.7
184,力林,2021-10-23,16.43
184,力林,2021-10-24,8
184,力林,2021-10-25,15.28
184,力林,2021-10-26,16.16
184,力林,2021-10-27,12.86
184,力林,2021-10-28,16.36
184,力林,2021-10-29,13.86
184,力林,2021-10-30,5.77
184,力林,2021-10-31,15.51
184,力林,2021-11-01,10.65
184,力林,2021-11-02,12.24
184,力林,2021-11-03,14.08
184,力林,2021-11-04,13.32
184,力林,2021-11-05,6.34
184,力林,2021-11-06,9.43
184,力林,2021-11-07,10.09
184,力林,2021-11-08,.97
184,力林,2021-11-09,4.69
184,力林,2021-11-10,1.62
184,力林,2021-11-11,8.25
184,力林,2021-11-12,9.33
184,力林,2021-11-13,11.08
184,力林,2021-11-14,12.56
184,力林,2021-11-15,12.9
184,力林,2021-11-16,7.63
184,力林,2021-11-17,12.24
184,力林,2021-11-18,12.57
184,力林,2021-11-19,13.26
184,力林,2021-11-20,12
184,力林,2021-11-21,4.77
184,力林,2021-11-22,3.63
184,力林,2021-11-23,2.83
184,力林,2021-11-24,8.6
184,力林,2021-11-25,10.51
184,力林,2021-11-26,11.65
184,力林,2021-11-27,12.52
184,力林,2021-11-28,12.49
184,力林,2021-11-29,10.55
184,力林,2021-11-30,.36
184,力林,2021-12-01,2.5
184,力林,2021-12-02,4.29
184,力林,2021-12-03,6.78
184,力林,2021-12-04,11.37
184,力林,2021-12-05,11.93
184,力林,2021-12-06,8.03
184,力林,2021-12-07,10.8
184,力林,2021-12-08,10.12
184,力林,2021-12-09,2.61
184,力林,2021-12-10,5.1
184,力林,2021-12-11,2.24
184,力林,2021-12-12,3.8
184,力林,2021-12-13,1.91
184,力林,2021-12-14,9.68
184,力林,2021-12-15,3.7
184,力林,2021-12-16,1
184,力林,2021-12-17,2.63
184,力林,2021-12-18,2.24
184,力林,2021-12-19,6.24
184,力林,2021-12-20,10.36
184,力林,2021-12-21,7.24
184,力林,2021-12-22,11.58
184,力林,2021-12-23,10.88
184,力林,2021-12-24,2.81
184,力林,2021-12-25,.52
184,力林,2021-12-26,2.27
184,力林,2021-12-27,1.37
184,力林,2021-12-28,.91
184,力林,2021-12-29,4.94
184,力林,2021-12-30,4.85
184,力林,2021-12-31,2.3
184,力林,2022-01-01,10.76
184,力林,2022-01-02,4.4
184,力林,2022-01-03,9.72
184,力林,2022-01-04,3.36
184,力林,2022-01-05,.35
184,力林,2022-01-06,10.97
184,力林,2022-01-07,11.24
184,力林,2022-01-08,2.71
184,力林,2022-01-09,1.13
184,力林,2022-01-10,5.36
184,力林,2022-01-11,2.32
184,力林,2022-01-12,3.75
184,力林,2022-01-13,1.79
184,力林,2022-01-14,6.64
184,力林,2022-01-15,8.93
184,力林,2022-01-16,4.84
184,力林,2022-01-17,3.82
184,力林,2022-01-18,10.87
184,力林,2022-01-19,12.39
184,力林,2022-01-20,6.76
184,力林,2022-01-21,8.26
184,力林,2022-01-22,8.39
184,力林,2022-01-23,2.33
184,力林,2022-01-24,5.79
184,力林,2022-01-25,.06
184,力林,2022-01-26,5.19
184,力林,2022-01-27,4.82
184,力林,2022-01-28,7.59
184,力林,2022-01-29,6.2
184,力林,2022-01-30,11.4
184,力林,2022-01-31,10.88
184,力林,2022-02-01,6.72
184,力林,2022-02-02,5.53
184,力林,2022-02-03,8.3
184,力林,2022-02-04,4.91
184,力林,2022-02-05,6.74
184,力林,2022-02-06,9.3
184,力林,2022-02-07,6.45
184,力林,2022-02-08,14.06
184,力林,2022-02-09,6.94
184,力林,2022-02-10,13.77
184,力林,2022-02-11,15.62
184,力林,2022-02-12,6.37
184,力林,2022-02-13,3.55
184,力林,2022-02-14,7.54
184,力林,2022-02-15,8.17
184,力林,2022-02-16,5.8
184,力林,2022-02-17,6.97
184,力林,2022-02-18,7.73
184,力林,2022-02-19,2
184,力林,2022-02-20,9.18
184,力林,2022-02-21,9.18
184,力林,2022-02-22,11.93
184,力林,2022-02-23,6.13
184,力林,2022-02-24,3.91
184,力林,2022-02-25,19.56
184,力林,2022-02-26,19.04
184,力林,2022-02-27,20.32
184,力林,2022-02-28,7.34
184,力林,2022-03-01,4.01
184,力林,2022-03-02,13.6
184,力林,2022-03-03,17.83
184,力林,2022-03-04,13.44
184,力林,2022-03-05,18.57
184,力林,2022-03-06,20.19
184,力林,2022-03-07,16.93
184,力林,2022-03-08,19.6
184,力林,2022-03-09,19.82
184,力林,2022-03-10,20.29
184,力林,2022-03-11,8.83
184,力林,2022-03-12,20.24
184,力林,2022-03-13,3.12
184,力林,2022-03-14,5.12
184,力林,2022-03-15,22.58
184,力林,2022-03-16,20.37
184,力林,2022-03-17,3.29
184,力林,2022-03-18,1.75
184,力林,2022-03-19,4.23
184,力林,2022-03-20,5.84
184,力林,2022-03-21,7.79
184,力林,2022-03-22,16.89
184,力林,2022-03-23,10.88
184,力林,2022-03-24,22.09
184,力林,2022-03-25,7.46
184,力林,2022-03-26,2.14
184,力林,2022-03-27,22.41
184,力林,2022-03-28,14.6
184,力林,2022-03-29,23.63
184,力林,2022-03-30,14.14
184,力林,2022-03-31,7.51
184,力林,2022-04-01,21.82
184,力林,2022-04-02,23.5
184,力林,2022-04-03,24.92
184,力林,2022-04-04,24.66
184,力林,2022-04-05,17.99
184,力林,2022-04-06,24.33
184,力林,2022-04-07,21.75
184,力林,2022-04-08,25.28
184,力林,2022-04-09,25.48
184,力林,2022-04-10,19.87
184,力林,2022-04-11,24.67
184,力林,2022-04-12,24.82
184,力林,2022-04-13,15.72
184,力林,2022-04-14,1.58
184,力林,2022-04-15,17.65
184,力林,2022-04-16,25.54
184,力林,2022-04-17,26.98
184,力林,2022-04-18,16.92
184,力林,2022-04-19,24.28
184,力林,2022-04-20,25.5
184,力林,2022-04-21,12.84
184,力林,2022-04-22,24.79
184,力林,2022-04-23,9.71
184,力林,2022-04-24,20.71
184,力林,2022-04-25,20.21
184,力林,2022-04-26,1.55
184,力林,2022-04-27,24.54
184,力林,2022-04-28,22.5
184,力林,2022-04-29,6.23
184,力林,2022-04-30,22.93
184,力林,2022-05-01,26.95
184,力林,2022-05-02,24.36
184,力林,2022-05-03,27.25
184,力林,2022-05-04,27.61
184,力林,2022-05-05,26.66
184,力林,2022-05-06,25.21
184,力林,2022-05-07,20.43
184,力林,2022-05-08,20.02
184,力林,2022-05-09,21.45
184,力林,2022-05-10,13.78
184,力林,2022-05-11,5.87
184,力林,2022-05-12,11.63
184,力林,2022-05-13,2.41
184,力林,2022-05-14,25.95
184,力林,2022-05-15,20.5
184,力林,2022-05-16,24.96
184,力林,2022-05-17,27.67
184,力林,2022-05-18,27.28
184,力林,2022-05-19,14.63
184,力林,2022-05-20,11.8
184,力林,2022-05-21,27.89
184,力林,2022-05-22,28.5
184,力林,2022-05-23,21.35
184,力林,2022-05-24,26.5
184,力林,2022-05-25,25.71
184,力林,2022-05-26,17.79
184,力林,2022-05-27,28.75
184,力林,2022-05-28,19.06
184,力林,2022-05-29,12.27
184,力林,2022-05-30,12.47
184,力林,2022-05-31,26.78
184,力林,2022-06-01,23.5
184,力林,2022-06-02,25.92
184,力林,2022-06-03,27.24
184,力林,2022-06-04,20.8
184,力林,2022-06-05,3.61
184,力林,2022-06-06,21.81
184,力林,2022-06-07,13.03
184,力林,2022-06-08,27.2
184,力林,2022-06-09,27.04
184,力林,2022-06-10,13.25
184,力林,2022-06-11,19.92
184,力林,2022-06-12,20.56
184,力林,2022-06-13,4.66
184,力林,2022-06-14,2.65
184,力林,2022-06-15,24.44
184,力林,2022-06-16,21.94
184,力林,2022-06-17,23.19
184,力林,2022-06-18,27.19
184,力林,2022-06-19,24.47
184,力林,2022-06-20,14.29
184,力林,2022-06-21,22.57
184,力林,2022-06-22,27.39
184,力林,2022-06-23,26.11
184,力林,2022-06-24,11.46
184,力林,2022-06-25,23.71
184,力林,2022-06-26,24.37
184,力林,2022-06-27,16.37
184,力林,2022-06-28,18.45
184,力林,2022-06-29,25.4
184,力林,2022-06-30,28.86
184,力林,2022-07-01,29.15
184,力林,2022-07-02,25.55
184,力林,2022-07-03,21.53
184,力林,2022-07-04,23.42
184,力林,2022-07-05,22.16
184,力林,2022-07-06,25.45
184,力林,2022-07-07,27.81
184,力林,2022-07-08,18.69
184,力林,2022-07-09,28.23
184,力林,2022-07-10,18.59
184,力林,2022-07-11,11.45
184,力林,2022-07-12,22.68
184,力林,2022-07-13,16.39
184,力林,2022-07-14,13.65
184,力林,2022-07-15,6.99
184,力林,2022-07-16,21.72
184,力林,2022-07-17,11.08
184,力林,2022-07-18,10.38
184,力林,2022-07-19,26.26
184,力林,2022-07-20,21.56
184,力林,2022-07-21,16.98
184,力林,2022-07-22,25.63
184,力林,2022-07-23,20.87
184,力林,2022-07-24,19.62
184,力林,2022-07-25,27.7
184,力林,2022-07-26,27.43
